business_id,labels,label
fwb7d,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fwc0j,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fwcmn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fwle5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fwotf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fwppq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fwr4n,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fwswx,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fx37i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fxeh2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fxh62,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fxoys,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fxpq2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fxse6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fxthq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fy17i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fy3cd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fyegc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fyjvt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fykkg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fykt4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fylv3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fym2i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fyou4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fyrhp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fz0aw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fzefb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fzpkz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fzq2f,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
fzxnn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g03wr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g07bi,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g07ov,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g0a0e,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g0b1k,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g0dw2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g0n4z,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g0qbl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g0snc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g0wmq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g11s4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g12n9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g17ec,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g1a6q,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g1j4j,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g1sri,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g1ue3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g205q,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g290p,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g2h23,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g2k3y,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g2nn0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g2t0v,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g2t8e,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g2vb0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g2xxt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g2zgo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g31yw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g34a0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g36iy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g36t9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g3bv8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g3dry,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g3g3f,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g3yra,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g40uh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g414f,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g422i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g43v9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g4439,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g44ax,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g4fge,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g4spd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g4uzu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g4w1u,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g4zz4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g5115,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g5ab7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g5cd9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g5de9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g5mda,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g5o32,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g5obn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g5ttl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g6022,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g61u8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g68w5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g70k5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g76dg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g7chu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g7kyk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g7q86,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g86sb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g88l5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g8992,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g8cod,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g8ptx,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g8s6m,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g8uud,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g93eg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g98j4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g9gaj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g9hsj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
g9n2k,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ga4up,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gacyg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gaijz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gaj7d,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gau5e,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gawn7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gawvb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gb1kb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gb434,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gb50r,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gbdkv,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gbidu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gbki4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gbklo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gbl1a,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gbvii,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gc5yt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gc98q,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gcekk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gcfpt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gckl2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gcmpb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gcslj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gczuq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gd97v,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gdb4t,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gdpgc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gdyli,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gekhd,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gep2t,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gesqw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
geujw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gexxx,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gezwn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gfffm,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gfgpf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gfhvy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gfknj,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gflmb,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gfmk6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gfnw2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gfygu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gg2z6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gg8zq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ggnci,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ggnkm,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ggobq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ggwex,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gh00f,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gh3gy,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gh7ao,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gh7th,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gh9n3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ghnc4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ghovu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ghwjf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
ghx62,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gi6wc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gi9wk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gif8z,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
giggc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gipbh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
giuyl,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
giwih,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gix1p,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gj65a,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gj7oh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gjqn1,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gjxcp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gk36i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gk833,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gk9ms,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gkb3z,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gkexf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gkgrz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gkkxt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gkyje,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gl60q,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gl78t,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gllcf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gltjk,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gly7z,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
glzbe,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gm497,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gm6v1,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gmaek,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gmafr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gmecp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gmelw,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gmgu8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gmqec,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gmyi9,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gmzn8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gn5np,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gn80r,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gncu5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gng69,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gnmkq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gnqj7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gnvh5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gnz07,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
go91c,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gocia,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
goe9n,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
goebf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
goib8,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gok6e,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gokcf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
golmc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gonfo,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gooue,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gowp6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gowus,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gp1mz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gp99h,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gpvcp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gqj6c,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gr7fc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
grboh,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
grnal,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
grszp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
grvp1,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gs2hm,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gs4zn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gs5de,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gs69j,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gs8wn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gscam,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gsepr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gsjkg,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gsjr6,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gsnlr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gsqc0,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gsu1c,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gsu2z,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gt4a4,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gtetp,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gth1w,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gtmxi,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gtpie,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gtq9i,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gtrpt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gu1wu,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gu4y2,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
guda5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
guf0v,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gurkc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gutjn,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
guvhi,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gv2cc,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gv3y7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gv41g,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gv9ug,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gvfti,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gvobt,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gvvgz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gvxkq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gwbbq,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gwdd3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gwqho,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gwy5e,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gxbpx,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gxduf,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gxf4n,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gxre3,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gxs39,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gxsds,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gy3f7,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gy438,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gy63o,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gy8ss,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gye3v,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gyg2u,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gyiyz,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gyoom,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gyqdi,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gysvs,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gytoi,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gyzwr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gz33z,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gz80o,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
gzlok,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
h00tr,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
h02x5,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
h086j,,"0.332,0.4965,0.513,0.5015,0.2735,0.6245,0.68,0.286,0.619"
